"LABEL" "EXPT" "DATA" "RUN" "FOLD" "FOLDRUN" "GROUP" "LANG"
"turk_s1028_dpmog_1_6_1" "dpmog" "turk_s1028" "R1" "F6" "FR1" "turk" "turk"
"turk_s1028_dpmog_1_7_1" "dpmog" "turk_s1028" "R1" "F7" "FR1" "turk" "turk"
"turk_s1028_dpmog_1_8_1" "dpmog" "turk_s1028" "R1" "F8" "FR1" "turk" "turk"
"turk_s1028_dpmog_1_9_1" "dpmog" "turk_s1028" "R1" "F9" "FR1" "turk" "turk"
"turk_s1028_dpmog_1_10_1" "dpmog" "turk_s1028" "R1" "F10" "FR1" "turk" "turk"
"turk_s1028_mpg_1_1_1" "mpg" "turk_s1028" "R1" "F1" "FR1" "turk" "turk"
"turk_s1028_mpg_1_2_1" "mpg" "turk_s1028" "R1" "F2" "FR1" "turk" "turk"
"turk_s1028_mpg_1_3_1" "mpg" "turk_s1028" "R1" "F3" "FR1" "turk" "turk"
"turk_s1028_mpg_1_4_1" "mpg" "turk_s1028" "R1" "F4" "FR1" "turk" "turk"
"turk_s1028_mpg_1_5_1" "mpg" "turk_s1028" "R1" "F5" "FR1" "turk" "turk"
"turk_s1028_mpg_1_6_1" "mpg" "turk_s1028" "R1" "F6" "FR1" "turk" "turk"
"turk_s1028_mpg_1_7_1" "mpg" "turk_s1028" "R1" "F7" "FR1" "turk" "turk"
"turk_s1028_mpg_1_8_1" "mpg" "turk_s1028" "R1" "F8" "FR1" "turk" "turk"
"turk_s1028_mpg_1_9_1" "mpg" "turk_s1028" "R1" "F9" "FR1" "turk" "turk"
"turk_s1028_mpg_1_10_1" "mpg" "turk_s1028" "R1" "F10" "FR1" "turk" "turk"
"turk_s1034_emmog_1_1_1" "emmog" "turk_s1034" "R1" "F1" "FR1" "turk" "turk"
"turk_s1034_emmog_1_2_1" "emmog" "turk_s1034" "R1" "F2" "FR1" "turk" "turk"
"turk_s1034_emmog_1_3_1" "emmog" "turk_s1034" "R1" "F3" "FR1" "turk" "turk"
"turk_s1034_emmog_1_4_1" "emmog" "turk_s1034" "R1" "F4" "FR1" "turk" "turk"
"turk_s1034_emmog_1_5_1" "emmog" "turk_s1034" "R1" "F5" "FR1" "turk" "turk"
"turk_s1034_emmog_1_6_1" "emmog" "turk_s1034" "R1" "F6" "FR1" "turk" "turk"
"turk_s1034_emmog_1_7_1" "emmog" "turk_s1034" "R1" "F7" "FR1" "turk" "turk"
"turk_s1034_emmog_1_8_1" "emmog" "turk_s1034" "R1" "F8" "FR1" "turk" "turk"
"turk_s1034_emmog_1_9_1" "emmog" "turk_s1034" "R1" "F9" "FR1" "turk" "turk"
"turk_s1034_emmog_1_10_1" "emmog" "turk_s1034" "R1" "F10" "FR1" "turk" "turk"
"turk_s1034_flgfa_1_1_1" "flgfa" "turk_s1034" "R1" "F1" "FR1" "turk" "turk"
"turk_s1034_flgfa_1_2_1" "flgfa" "turk_s1034" "R1" "F2" "FR1" "turk" "turk"
"turk_s1034_flgfa_1_3_1" "flgfa" "turk_s1034" "R1" "F3" "FR1" "turk" "turk"
"turk_s1034_flgfa_1_4_1" "flgfa" "turk_s1034" "R1" "F4" "FR1" "turk" "turk"
"turk_s1034_flgfa_1_5_1" "flgfa" "turk_s1034" "R1" "F5" "FR1" "turk" "turk"
"turk_s1034_flgfa_1_6_1" "flgfa" "turk_s1034" "R1" "F6" "FR1" "turk" "turk"
"turk_s1034_flgfa_1_7_1" "flgfa" "turk_s1034" "R1" "F7" "FR1" "turk" "turk"
"turk_s1034_flgfa_1_8_1" "flgfa" "turk_s1034" "R1" "F8" "FR1" "turk" "turk"
"turk_s1034_flgfa_1_9_1" "flgfa" "turk_s1034" "R1" "F9" "FR1" "turk" "turk"
"turk_s1034_flgfa_1_10_1" "flgfa" "turk_s1034" "R1" "F10" "FR1" "turk" "turk"
"turk_s1034_dpmog_1_1_1" "dpmog" "turk_s1034" "R1" "F1" "FR1" "turk" "turk"
"turk_s1034_dpmog_1_2_1" "dpmog" "turk_s1034" "R1" "F2" "FR1" "turk" "turk"
"turk_s1034_dpmog_1_3_1" "dpmog" "turk_s1034" "R1" "F3" "FR1" "turk" "turk"
"turk_s1034_dpmog_1_4_1" "dpmog" "turk_s1034" "R1" "F4" "FR1" "turk" "turk"
"turk_s1034_dpmog_1_5_1" "dpmog" "turk_s1034" "R1" "F5" "FR1" "turk" "turk"
"turk_s1034_dpmog_1_6_1" "dpmog" "turk_s1034" "R1" "F6" "FR1" "turk" "turk"
"turk_s1034_dpmog_1_7_1" "dpmog" "turk_s1034" "R1" "F7" "FR1" "turk" "turk"
"turk_s1034_dpmog_1_8_1" "dpmog" "turk_s1034" "R1" "F8" "FR1" "turk" "turk"
"turk_s1034_dpmog_1_9_1" "dpmog" "turk_s1034" "R1" "F9" "FR1" "turk" "turk"
"turk_s1034_dpmog_1_10_1" "dpmog" "turk_s1034" "R1" "F10" "FR1" "turk" "turk"
"turk_s1034_mpg_1_1_1" "mpg" "turk_s1034" "R1" "F1" "FR1" "turk" "turk"
"turk_s1034_mpg_1_2_1" "mpg" "turk_s1034" "R1" "F2" "FR1" "turk" "turk"
"turk_s1034_mpg_1_3_1" "mpg" "turk_s1034" "R1" "F3" "FR1" "turk" "turk"
"turk_s1034_mpg_1_4_1" "mpg" "turk_s1034" "R1" "F4" "FR1" "turk" "turk"
"turk_s1034_mpg_1_5_1" "mpg" "turk_s1034" "R1" "F5" "FR1" "turk" "turk"
"turk_s1034_mpg_1_6_1" "mpg" "turk_s1034" "R1" "F6" "FR1" "turk" "turk"
"turk_s1034_mpg_1_7_1" "mpg" "turk_s1034" "R1" "F7" "FR1" "turk" "turk"
"turk_s1034_mpg_1_8_1" "mpg" "turk_s1034" "R1" "F8" "FR1" "turk" "turk"
"turk_s1034_mpg_1_9_1" "mpg" "turk_s1034" "R1" "F9" "FR1" "turk" "turk"
"turk_s1034_mpg_1_10_1" "mpg" "turk_s1034" "R1" "F10" "FR1" "turk" "turk"
"turk_s1045_emmog_1_1_1" "emmog" "turk_s1045" "R1" "F1" "FR1" "turk" "turk"
"turk_s1045_emmog_1_2_1" "emmog" "turk_s1045" "R1" "F2" "FR1" "turk" "turk"
"turk_s1045_emmog_1_3_1" "emmog" "turk_s1045" "R1" "F3" "FR1" "turk" "turk"
"turk_s1045_emmog_1_4_1" "emmog" "turk_s1045" "R1" "F4" "FR1" "turk" "turk"
"turk_s1045_emmog_1_5_1" "emmog" "turk_s1045" "R1" "F5" "FR1" "turk" "turk"
"turk_s1045_emmog_1_6_1" "emmog" "turk_s1045" "R1" "F6" "FR1" "turk" "turk"
"turk_s1045_emmog_1_7_1" "emmog" "turk_s1045" "R1" "F7" "FR1" "turk" "turk"
"turk_s1045_emmog_1_8_1" "emmog" "turk_s1045" "R1" "F8" "FR1" "turk" "turk"
"turk_s1045_emmog_1_9_1" "emmog" "turk_s1045" "R1" "F9" "FR1" "turk" "turk"
"turk_s1045_emmog_1_10_1" "emmog" "turk_s1045" "R1" "F10" "FR1" "turk" "turk"
"turk_s1045_dpmog_1_1_1" "dpmog" "turk_s1045" "R1" "F1" "FR1" "turk" "turk"
"turk_s1045_dpmog_1_2_1" "dpmog" "turk_s1045" "R1" "F2" "FR1" "turk" "turk"
"turk_s1045_dpmog_1_3_1" "dpmog" "turk_s1045" "R1" "F3" "FR1" "turk" "turk"
"turk_s1045_dpmog_1_4_1" "dpmog" "turk_s1045" "R1" "F4" "FR1" "turk" "turk"
"turk_s1045_dpmog_1_5_1" "dpmog" "turk_s1045" "R1" "F5" "FR1" "turk" "turk"
"turk_s1045_dpmog_1_6_1" "dpmog" "turk_s1045" "R1" "F6" "FR1" "turk" "turk"
"turk_s1045_dpmog_1_7_1" "dpmog" "turk_s1045" "R1" "F7" "FR1" "turk" "turk"
"turk_s1045_dpmog_1_8_1" "dpmog" "turk_s1045" "R1" "F8" "FR1" "turk" "turk"
"turk_s1045_dpmog_1_9_1" "dpmog" "turk_s1045" "R1" "F9" "FR1" "turk" "turk"
"turk_s1045_dpmog_1_10_1" "dpmog" "turk_s1045" "R1" "F10" "FR1" "turk" "turk"
"turk_s1048_emmog_1_1_1" "emmog" "turk_s1048" "R1" "F1" "FR1" "turk" "turk"
"turk_s1048_emmog_1_2_1" "emmog" "turk_s1048" "R1" "F2" "FR1" "turk" "turk"
"turk_s1048_emmog_1_3_1" "emmog" "turk_s1048" "R1" "F3" "FR1" "turk" "turk"
"turk_s1048_emmog_1_4_1" "emmog" "turk_s1048" "R1" "F4" "FR1" "turk" "turk"
"turk_s1048_emmog_1_5_1" "emmog" "turk_s1048" "R1" "F5" "FR1" "turk" "turk"
"turk_s1048_emmog_1_6_1" "emmog" "turk_s1048" "R1" "F6" "FR1" "turk" "turk"
"turk_s1048_emmog_1_7_1" "emmog" "turk_s1048" "R1" "F7" "FR1" "turk" "turk"
"turk_s1048_emmog_1_8_1" "emmog" "turk_s1048" "R1" "F8" "FR1" "turk" "turk"
"turk_s1048_emmog_1_9_1" "emmog" "turk_s1048" "R1" "F9" "FR1" "turk" "turk"
"turk_s1048_emmog_1_10_1" "emmog" "turk_s1048" "R1" "F10" "FR1" "turk" "turk"
"turk_s1048_flgfa_1_1_1" "flgfa" "turk_s1048" "R1" "F1" "FR1" "turk" "turk"
"turk_s1048_flgfa_1_2_1" "flgfa" "turk_s1048" "R1" "F2" "FR1" "turk" "turk"
"turk_s1048_flgfa_1_3_1" "flgfa" "turk_s1048" "R1" "F3" "FR1" "turk" "turk"
"turk_s1048_flgfa_1_4_1" "flgfa" "turk_s1048" "R1" "F4" "FR1" "turk" "turk"
"turk_s1048_flgfa_1_5_1" "flgfa" "turk_s1048" "R1" "F5" "FR1" "turk" "turk"
"turk_s1048_flgfa_1_6_1" "flgfa" "turk_s1048" "R1" "F6" "FR1" "turk" "turk"
"turk_s1048_flgfa_1_7_1" "flgfa" "turk_s1048" "R1" "F7" "FR1" "turk" "turk"
"turk_s1048_flgfa_1_8_1" "flgfa" "turk_s1048" "R1" "F8" "FR1" "turk" "turk"
"turk_s1048_flgfa_1_9_1" "flgfa" "turk_s1048" "R1" "F9" "FR1" "turk" "turk"
"turk_s1048_flgfa_1_10_1" "flgfa" "turk_s1048" "R1" "F10" "FR1" "turk" "turk"
"turk_s1048_dpmog_1_1_1" "dpmog" "turk_s1048" "R1" "F1" "FR1" "turk" "turk"
"turk_s1048_dpmog_1_2_1" "dpmog" "turk_s1048" "R1" "F2" "FR1" "turk" "turk"
"turk_s1048_dpmog_1_3_1" "dpmog" "turk_s1048" "R1" "F3" "FR1" "turk" "turk"
"turk_s1048_dpmog_1_4_1" "dpmog" "turk_s1048" "R1" "F4" "FR1" "turk" "turk"
"turk_s1048_dpmog_1_5_1" "dpmog" "turk_s1048" "R1" "F5" "FR1" "turk" "turk"
"turk_s1048_dpmog_1_6_1" "dpmog" "turk_s1048" "R1" "F6" "FR1" "turk" "turk"
"turk_s1048_dpmog_1_7_1" "dpmog" "turk_s1048" "R1" "F7" "FR1" "turk" "turk"
"turk_s1048_dpmog_1_8_1" "dpmog" "turk_s1048" "R1" "F8" "FR1" "turk" "turk"
"turk_s1048_dpmog_1_9_1" "dpmog" "turk_s1048" "R1" "F9" "FR1" "turk" "turk"
"turk_s1048_dpmog_1_10_1" "dpmog" "turk_s1048" "R1" "F10" "FR1" "turk" "turk"
"turk_s1048_mpg_1_1_1" "mpg" "turk_s1048" "R1" "F1" "FR1" "turk" "turk"
"turk_s1048_mpg_1_2_1" "mpg" "turk_s1048" "R1" "F2" "FR1" "turk" "turk"
"turk_s1048_mpg_1_3_1" "mpg" "turk_s1048" "R1" "F3" "FR1" "turk" "turk"
"turk_s1048_mpg_1_4_1" "mpg" "turk_s1048" "R1" "F4" "FR1" "turk" "turk"
"turk_s1048_mpg_1_5_1" "mpg" "turk_s1048" "R1" "F5" "FR1" "turk" "turk"
"turk_s1048_mpg_1_6_1" "mpg" "turk_s1048" "R1" "F6" "FR1" "turk" "turk"
"turk_s1048_mpg_1_7_1" "mpg" "turk_s1048" "R1" "F7" "FR1" "turk" "turk"
"turk_s1048_mpg_1_8_1" "mpg" "turk_s1048" "R1" "F8" "FR1" "turk" "turk"
"turk_s1048_mpg_1_9_1" "mpg" "turk_s1048" "R1" "F9" "FR1" "turk" "turk"
"turk_s1048_mpg_1_10_1" "mpg" "turk_s1048" "R1" "F10" "FR1" "turk" "turk"
"turk_s1102_emmog_1_1_1" "emmog" "turk_s1102" "R1" "F1" "FR1" "turk" "turk"
"turk_s1102_emmog_1_2_1" "emmog" "turk_s1102" "R1" "F2" "FR1" "turk" "turk"
"turk_s1102_emmog_1_3_1" "emmog" "turk_s1102" "R1" "F3" "FR1" "turk" "turk"
"turk_s1102_emmog_1_4_1" "emmog" "turk_s1102" "R1" "F4" "FR1" "turk" "turk"
"turk_s1102_emmog_1_5_1" "emmog" "turk_s1102" "R1" "F5" "FR1" "turk" "turk"
"turk_s1102_emmog_1_6_1" "emmog" "turk_s1102" "R1" "F6" "FR1" "turk" "turk"
"turk_s1102_emmog_1_7_1" "emmog" "turk_s1102" "R1" "F7" "FR1" "turk" "turk"
"turk_s1102_emmog_1_8_1" "emmog" "turk_s1102" "R1" "F8" "FR1" "turk" "turk"
"turk_s1102_emmog_1_9_1" "emmog" "turk_s1102" "R1" "F9" "FR1" "turk" "turk"
"turk_s1102_emmog_1_10_1" "emmog" "turk_s1102" "R1" "F10" "FR1" "turk" "turk"
"turk_s1102_flgfa_1_1_1" "flgfa" "turk_s1102" "R1" "F1" "FR1" "turk" "turk"
"turk_s1102_flgfa_1_2_1" "flgfa" "turk_s1102" "R1" "F2" "FR1" "turk" "turk"
"turk_s1102_flgfa_1_3_1" "flgfa" "turk_s1102" "R1" "F3" "FR1" "turk" "turk"
"turk_s1102_flgfa_1_4_1" "flgfa" "turk_s1102" "R1" "F4" "FR1" "turk" "turk"
"turk_s1102_flgfa_1_5_1" "flgfa" "turk_s1102" "R1" "F5" "FR1" "turk" "turk"
"turk_s1102_flgfa_1_6_1" "flgfa" "turk_s1102" "R1" "F6" "FR1" "turk" "turk"
"turk_s1102_flgfa_1_7_1" "flgfa" "turk_s1102" "R1" "F7" "FR1" "turk" "turk"
"turk_s1102_flgfa_1_8_1" "flgfa" "turk_s1102" "R1" "F8" "FR1" "turk" "turk"
"turk_s1102_flgfa_1_9_1" "flgfa" "turk_s1102" "R1" "F9" "FR1" "turk" "turk"
"turk_s1102_flgfa_1_10_1" "flgfa" "turk_s1102" "R1" "F10" "FR1" "turk" "turk"
"turk_s1102_dpmog_1_1_1" "dpmog" "turk_s1102" "R1" "F1" "FR1" "turk" "turk"
"turk_s1102_dpmog_1_2_1" "dpmog" "turk_s1102" "R1" "F2" "FR1" "turk" "turk"
"turk_s1102_dpmog_1_3_1" "dpmog" "turk_s1102" "R1" "F3" "FR1" "turk" "turk"
"turk_s1102_dpmog_1_4_1" "dpmog" "turk_s1102" "R1" "F4" "FR1" "turk" "turk"
"turk_s1102_dpmog_1_5_1" "dpmog" "turk_s1102" "R1" "F5" "FR1" "turk" "turk"
"turk_s1102_dpmog_1_6_1" "dpmog" "turk_s1102" "R1" "F6" "FR1" "turk" "turk"
"turk_s1102_dpmog_1_7_1" "dpmog" "turk_s1102" "R1" "F7" "FR1" "turk" "turk"
"turk_s1102_dpmog_1_8_1" "dpmog" "turk_s1102" "R1" "F8" "FR1" "turk" "turk"
"turk_s1102_dpmog_1_9_1" "dpmog" "turk_s1102" "R1" "F9" "FR1" "turk" "turk"
"turk_s1102_dpmog_1_10_1" "dpmog" "turk_s1102" "R1" "F10" "FR1" "turk" "turk"
"turk_s1102_mpg_1_1_1" "mpg" "turk_s1102" "R1" "F1" "FR1" "turk" "turk"
"turk_s1102_mpg_1_2_1" "mpg" "turk_s1102" "R1" "F2" "FR1" "turk" "turk"
"turk_s1102_mpg_1_3_1" "mpg" "turk_s1102" "R1" "F3" "FR1" "turk" "turk"
"turk_s1102_mpg_1_4_1" "mpg" "turk_s1102" "R1" "F4" "FR1" "turk" "turk"
"turk_s1102_mpg_1_5_1" "mpg" "turk_s1102" "R1" "F5" "FR1" "turk" "turk"
"turk_s1102_mpg_1_6_1" "mpg" "turk_s1102" "R1" "F6" "FR1" "turk" "turk"
"turk_s1102_mpg_1_7_1" "mpg" "turk_s1102" "R1" "F7" "FR1" "turk" "turk"
"turk_s1102_mpg_1_8_1" "mpg" "turk_s1102" "R1" "F8" "FR1" "turk" "turk"
"turk_s1102_mpg_1_9_1" "mpg" "turk_s1102" "R1" "F9" "FR1" "turk" "turk"
"turk_s1102_mpg_1_10_1" "mpg" "turk_s1102" "R1" "F10" "FR1" "turk" "turk"
"turk_s1104_emmog_1_1_1" "emmog" "turk_s1104" "R1" "F1" "FR1" "turk" "turk"
"turk_s1104_emmog_1_2_1" "emmog" "turk_s1104" "R1" "F2" "FR1" "turk" "turk"
"turk_s1104_emmog_1_3_1" "emmog" "turk_s1104" "R1" "F3" "FR1" "turk" "turk"
"turk_s1104_emmog_1_4_1" "emmog" "turk_s1104" "R1" "F4" "FR1" "turk" "turk"
"turk_s1104_emmog_1_5_1" "emmog" "turk_s1104" "R1" "F5" "FR1" "turk" "turk"
"turk_s1104_emmog_1_6_1" "emmog" "turk_s1104" "R1" "F6" "FR1" "turk" "turk"
"turk_s1104_emmog_1_7_1" "emmog" "turk_s1104" "R1" "F7" "FR1" "turk" "turk"
"turk_s1104_emmog_1_8_1" "emmog" "turk_s1104" "R1" "F8" "FR1" "turk" "turk"
"turk_s1104_emmog_1_9_1" "emmog" "turk_s1104" "R1" "F9" "FR1" "turk" "turk"
"turk_s1104_emmog_1_10_1" "emmog" "turk_s1104" "R1" "F10" "FR1" "turk" "turk"
"turk_s1104_flgfa_1_1_1" "flgfa" "turk_s1104" "R1" "F1" "FR1" "turk" "turk"
"turk_s1104_flgfa_1_2_1" "flgfa" "turk_s1104" "R1" "F2" "FR1" "turk" "turk"
"turk_s1104_flgfa_1_3_1" "flgfa" "turk_s1104" "R1" "F3" "FR1" "turk" "turk"
"turk_s1104_flgfa_1_4_1" "flgfa" "turk_s1104" "R1" "F4" "FR1" "turk" "turk"
"turk_s1104_flgfa_1_5_1" "flgfa" "turk_s1104" "R1" "F5" "FR1" "turk" "turk"
"turk_s1104_flgfa_1_6_1" "flgfa" "turk_s1104" "R1" "F6" "FR1" "turk" "turk"
"turk_s1104_flgfa_1_7_1" "flgfa" "turk_s1104" "R1" "F7" "FR1" "turk" "turk"
"turk_s1104_flgfa_1_8_1" "flgfa" "turk_s1104" "R1" "F8" "FR1" "turk" "turk"
"turk_s1104_flgfa_1_9_1" "flgfa" "turk_s1104" "R1" "F9" "FR1" "turk" "turk"
"turk_s1104_flgfa_1_10_1" "flgfa" "turk_s1104" "R1" "F10" "FR1" "turk" "turk"
"turk_s1104_dpmog_1_1_1" "dpmog" "turk_s1104" "R1" "F1" "FR1" "turk" "turk"
"turk_s1104_dpmog_1_2_1" "dpmog" "turk_s1104" "R1" "F2" "FR1" "turk" "turk"
"turk_s1104_dpmog_1_3_1" "dpmog" "turk_s1104" "R1" "F3" "FR1" "turk" "turk"
"turk_s1104_dpmog_1_4_1" "dpmog" "turk_s1104" "R1" "F4" "FR1" "turk" "turk"
"turk_s1104_dpmog_1_5_1" "dpmog" "turk_s1104" "R1" "F5" "FR1" "turk" "turk"
"turk_s1104_dpmog_1_6_1" "dpmog" "turk_s1104" "R1" "F6" "FR1" "turk" "turk"
"turk_s1104_dpmog_1_7_1" "dpmog" "turk_s1104" "R1" "F7" "FR1" "turk" "turk"
"turk_s1104_dpmog_1_8_1" "dpmog" "turk_s1104" "R1" "F8" "FR1" "turk" "turk"
"turk_s1104_dpmog_1_9_1" "dpmog" "turk_s1104" "R1" "F9" "FR1" "turk" "turk"
"turk_s1104_dpmog_1_10_1" "dpmog" "turk_s1104" "R1" "F10" "FR1" "turk" "turk"
"turk_s1104_mpg_1_1_1" "mpg" "turk_s1104" "R1" "F1" "FR1" "turk" "turk"
"turk_s1104_mpg_1_2_1" "mpg" "turk_s1104" "R1" "F2" "FR1" "turk" "turk"
"turk_s1104_mpg_1_3_1" "mpg" "turk_s1104" "R1" "F3" "FR1" "turk" "turk"
"turk_s1104_mpg_1_4_1" "mpg" "turk_s1104" "R1" "F4" "FR1" "turk" "turk"
"turk_s1104_mpg_1_5_1" "mpg" "turk_s1104" "R1" "F5" "FR1" "turk" "turk"
"turk_s1104_mpg_1_6_1" "mpg" "turk_s1104" "R1" "F6" "FR1" "turk" "turk"
"turk_s1104_mpg_1_7_1" "mpg" "turk_s1104" "R1" "F7" "FR1" "turk" "turk"
"turk_s1104_mpg_1_8_1" "mpg" "turk_s1104" "R1" "F8" "FR1" "turk" "turk"
"turk_s1104_mpg_1_9_1" "mpg" "turk_s1104" "R1" "F9" "FR1" "turk" "turk"
"turk_s1104_mpg_1_10_1" "mpg" "turk_s1104" "R1" "F10" "FR1" "turk" "turk"
"turk_s1106_emmog_1_1_1" "emmog" "turk_s1106" "R1" "F1" "FR1" "turk" "turk"
"turk_s1106_emmog_1_2_1" "emmog" "turk_s1106" "R1" "F2" "FR1" "turk" "turk"
"turk_s1106_emmog_1_3_1" "emmog" "turk_s1106" "R1" "F3" "FR1" "turk" "turk"
"turk_s1106_emmog_1_4_1" "emmog" "turk_s1106" "R1" "F4" "FR1" "turk" "turk"
"turk_s1106_emmog_1_5_1" "emmog" "turk_s1106" "R1" "F5" "FR1" "turk" "turk"
"turk_s1106_emmog_1_6_1" "emmog" "turk_s1106" "R1" "F6" "FR1" "turk" "turk"
"turk_s1106_emmog_1_7_1" "emmog" "turk_s1106" "R1" "F7" "FR1" "turk" "turk"
"turk_s1106_emmog_1_8_1" "emmog" "turk_s1106" "R1" "F8" "FR1" "turk" "turk"
"turk_s1106_emmog_1_9_1" "emmog" "turk_s1106" "R1" "F9" "FR1" "turk" "turk"
"turk_s1106_emmog_1_10_1" "emmog" "turk_s1106" "R1" "F10" "FR1" "turk" "turk"
"turk_s1106_dpmog_1_1_1" "dpmog" "turk_s1106" "R1" "F1" "FR1" "turk" "turk"
"turk_s1106_dpmog_1_2_1" "dpmog" "turk_s1106" "R1" "F2" "FR1" "turk" "turk"
"turk_s1106_dpmog_1_3_1" "dpmog" "turk_s1106" "R1" "F3" "FR1" "turk" "turk"
"turk_s1106_dpmog_1_4_1" "dpmog" "turk_s1106" "R1" "F4" "FR1" "turk" "turk"
"turk_s1106_dpmog_1_5_1" "dpmog" "turk_s1106" "R1" "F5" "FR1" "turk" "turk"
"turk_s1106_dpmog_1_6_1" "dpmog" "turk_s1106" "R1" "F6" "FR1" "turk" "turk"
"turk_s1106_dpmog_1_7_1" "dpmog" "turk_s1106" "R1" "F7" "FR1" "turk" "turk"
"turk_s1106_dpmog_1_8_1" "dpmog" "turk_s1106" "R1" "F8" "FR1" "turk" "turk"
"turk_s1106_dpmog_1_9_1" "dpmog" "turk_s1106" "R1" "F9" "FR1" "turk" "turk"
"turk_s1106_dpmog_1_10_1" "dpmog" "turk_s1106" "R1" "F10" "FR1" "turk" "turk"
"turk_s1107_emmog_1_1_1" "emmog" "turk_s1107" "R1" "F1" "FR1" "turk" "turk"
"turk_s1107_emmog_1_2_1" "emmog" "turk_s1107" "R1" "F2" "FR1" "turk" "turk"
"turk_s1107_emmog_1_3_1" "emmog" "turk_s1107" "R1" "F3" "FR1" "turk" "turk"
"turk_s1107_emmog_1_4_1" "emmog" "turk_s1107" "R1" "F4" "FR1" "turk" "turk"
"turk_s1107_emmog_1_5_1" "emmog" "turk_s1107" "R1" "F5" "FR1" "turk" "turk"
"turk_s1107_emmog_1_6_1" "emmog" "turk_s1107" "R1" "F6" "FR1" "turk" "turk"
"turk_s1107_emmog_1_7_1" "emmog" "turk_s1107" "R1" "F7" "FR1" "turk" "turk"
"turk_s1107_emmog_1_8_1" "emmog" "turk_s1107" "R1" "F8" "FR1" "turk" "turk"
"turk_s1107_emmog_1_9_1" "emmog" "turk_s1107" "R1" "F9" "FR1" "turk" "turk"
"turk_s1107_emmog_1_10_1" "emmog" "turk_s1107" "R1" "F10" "FR1" "turk" "turk"
"turk_s1107_dpmog_1_1_1" "dpmog" "turk_s1107" "R1" "F1" "FR1" "turk" "turk"
"turk_s1107_dpmog_1_2_1" "dpmog" "turk_s1107" "R1" "F2" "FR1" "turk" "turk"
"turk_s1107_dpmog_1_3_1" "dpmog" "turk_s1107" "R1" "F3" "FR1" "turk" "turk"
"turk_s1107_dpmog_1_4_1" "dpmog" "turk_s1107" "R1" "F4" "FR1" "turk" "turk"
"turk_s1107_dpmog_1_5_1" "dpmog" "turk_s1107" "R1" "F5" "FR1" "turk" "turk"
"turk_s1107_dpmog_1_6_1" "dpmog" "turk_s1107" "R1" "F6" "FR1" "turk" "turk"
"turk_s1107_dpmog_1_7_1" "dpmog" "turk_s1107" "R1" "F7" "FR1" "turk" "turk"
"turk_s1107_dpmog_1_8_1" "dpmog" "turk_s1107" "R1" "F8" "FR1" "turk" "turk"
"turk_s1107_dpmog_1_9_1" "dpmog" "turk_s1107" "R1" "F9" "FR1" "turk" "turk"
"turk_s1107_dpmog_1_10_1" "dpmog" "turk_s1107" "R1" "F10" "FR1" "turk" "turk"
"turk_s1110_emmog_1_1_1" "emmog" "turk_s1110" "R1" "F1" "FR1" "turk" "turk"
"turk_s1110_emmog_1_2_1" "emmog" "turk_s1110" "R1" "F2" "FR1" "turk" "turk"
"turk_s1110_emmog_1_3_1" "emmog" "turk_s1110" "R1" "F3" "FR1" "turk" "turk"
"turk_s1110_emmog_1_4_1" "emmog" "turk_s1110" "R1" "F4" "FR1" "turk" "turk"
"turk_s1110_emmog_1_5_1" "emmog" "turk_s1110" "R1" "F5" "FR1" "turk" "turk"
"turk_s1110_emmog_1_6_1" "emmog" "turk_s1110" "R1" "F6" "FR1" "turk" "turk"
"turk_s1110_emmog_1_7_1" "emmog" "turk_s1110" "R1" "F7" "FR1" "turk" "turk"
"turk_s1110_emmog_1_8_1" "emmog" "turk_s1110" "R1" "F8" "FR1" "turk" "turk"
"turk_s1110_emmog_1_9_1" "emmog" "turk_s1110" "R1" "F9" "FR1" "turk" "turk"
"turk_s1110_emmog_1_10_1" "emmog" "turk_s1110" "R1" "F10" "FR1" "turk" "turk"
"turk_s1110_flgfa_1_1_1" "flgfa" "turk_s1110" "R1" "F1" "FR1" "turk" "turk"
"turk_s1110_flgfa_1_2_1" "flgfa" "turk_s1110" "R1" "F2" "FR1" "turk" "turk"
"turk_s1110_flgfa_1_3_1" "flgfa" "turk_s1110" "R1" "F3" "FR1" "turk" "turk"
"turk_s1110_flgfa_1_4_1" "flgfa" "turk_s1110" "R1" "F4" "FR1" "turk" "turk"
"turk_s1110_flgfa_1_5_1" "flgfa" "turk_s1110" "R1" "F5" "FR1" "turk" "turk"
"turk_s1110_flgfa_1_6_1" "flgfa" "turk_s1110" "R1" "F6" "FR1" "turk" "turk"
"turk_s1110_flgfa_1_7_1" "flgfa" "turk_s1110" "R1" "F7" "FR1" "turk" "turk"
"turk_s1110_flgfa_1_8_1" "flgfa" "turk_s1110" "R1" "F8" "FR1" "turk" "turk"
"turk_s1110_flgfa_1_9_1" "flgfa" "turk_s1110" "R1" "F9" "FR1" "turk" "turk"
"turk_s1110_flgfa_1_10_1" "flgfa" "turk_s1110" "R1" "F10" "FR1" "turk" "turk"
"turk_s1110_dpmog_1_1_1" "dpmog" "turk_s1110" "R1" "F1" "FR1" "turk" "turk"
"turk_s1110_dpmog_1_2_1" "dpmog" "turk_s1110" "R1" "F2" "FR1" "turk" "turk"
"turk_s1110_dpmog_1_3_1" "dpmog" "turk_s1110" "R1" "F3" "FR1" "turk" "turk"
